1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
1.000000000000000000e+02,1.268961003167922144e+02,1.610262027560939373e+02,2.043359717856941700e+02,2.592943797404666952e+02,3.290344562312667449e+02,4.175318936560400402e+02,5.298316906283707795e+02,6.723357536499335083e+02,8.531678524172805282e+02,1.082636733874054016e+03,1.373823795883263756e+03,1.743328822199987371e+03,2.212216291070450097e+03,2.807216203941175536e+03,3.562247890262444344e+03,4.520353656360240166e+03,5.736152510448681824e+03,7.278953843983145816e+03,9.236708571873865367e+03,1.172102297533479395e+04,1.487352107293511835e+04,1.887391822135099574e+04,2.395026619987485901e+04,3.039195382313194932e+04,3.856620421163472201e+04,4.893900918477499363e+04,6.210169418915616552e+04,7.880462815669903648e+04,1.000000000000000000e+05
